pkt_i,len,iat,dir
57583,1358,98,-1
57584,563,174,1
57585,20,94,-1
57586,1358,21691,-1
57587,1440,957,-1
57588,20,45,1
57589,1276,44,-1
57590,1440,7,-1
57591,20,6,1
57592,1276,19,-1
57593,1358,172,-1
57594,20,13,1
57595,1440,658,-1
57596,1276,22,-1
57597,20,10,1
57598,1440,164,-1
57599,1276,9,-1
57600,20,9,1
57601,1440,252,-1
57602,1276,20,-1
57603,20,18,1
57604,1440,151,-1
57605,1276,5,-1
57606,20,18,1
57607,563,211,1
57608,20,77,-1
57609,1440,22233,-1
57610,1276,46,-1
57611,20,12,1
57612,1440,613,-1
57613,1276,19,-1
57614,20,7,1
57615,1440,150,-1
57616,1276,7,-1
57617,20,6,1
57618,563,106,1
57619,20,99,-1
57620,1440,15,-1
57621,1276,17,-1
57622,20,10,1
57623,1358,262,-1
57624,1440,295,-1
57625,20,10,1
57626,1276,28,-1
57627,1358,205,-1
57628,20,11,1
57629,563,202,1
57630,20,106,-1
57631,1440,38345,-1
57632,1276,30,-1
57633,20,23,1
57634,1358,1106,-1
57635,716,305,-1
57636,20,15,1
57637,1358,16671,-1
57638,1440,210,-1
57639,20,17,1
57640,1276,36,-1
57641,1440,196,-1
57642,20,13,1
57643,1440,30,-1
57644,1194,6,-1
57645,20,6,1
57646,1440,190,-1
57647,1276,14,-1
57648,20,8,1
57649,1358,368,-1
57650,563,5,1
57651,20,143,-1
57652,1440,1590,-1
57653,20,25,1
57654,1276,35,-1
57655,1358,152,-1
57656,20,13,1
57657,1358,12676,-1
57658,1440,1110,-1
57659,20,17,1
57660,1276,35,-1
57661,1358,118,-1
57662,20,10,1
57663,1440,80555,-1
57664,1276,49,-1
57665,20,14,1
57666,1440,82,-1
57667,1276,10,-1
57668,20,9,1
57669,1358,255,-1
57670,1440,373,-1
57671,20,15,1
57672,1276,30,-1
57673,1440,234,-1
57674,20,15,1
57675,1276,22,-1
57676,1440,149,-1
57677,20,10,1
57678,1276,30,-1
57679,1358,251,-1
57680,20,15,1
57681,563,428,1
57682,20,216,-1
57683,969,12142,-1
57684,563,727,1
57685,20,118,-1
57686,1358,6562,-1
57687,20,36558,1
57688,1440,38697,-1
57689,1276,48,-1
57690,20,13,1
57691,1440,97,-1
57692,1276,7,-1
57693,20,7,1
57694,1440,279,-1
57695,1276,20,-1
57696,20,7,1
57697,1440,174,-1
57698,1276,12,-1
57699,20,10,1
57700,1440,258,-1
57701,1276,13,-1
57702,20,6,1
57703,563,105,1
57704,1440,100,-1
57705,1276,31,-1
57706,20,9,1
57707,20,25,-1
57708,1358,11861,-1
57709,1358,444,-1
57710,20,18,1
57711,742,31672,-1
57712,20,36087,1
57713,1358,19593,-1
57714,1440,156,-1
57715,20,20,1
57716,1440,38,-1
57717,1194,8,-1
57718,20,10,1
57719,1440,136,-1
57720,1276,10,-1
57721,20,8,1
57722,1440,243,-1
57723,1276,11,-1
57724,20,9,1
57725,563,94,1
57726,20,66,-1
57727,226,124022,-1
57728,20,39541,1
57729,1077,4927255,1
57730,20,159,-1
57731,563,926,-1
57732,20,13,1
57733,1077,7781,1
57734,20,171,-1
57735,1077,291731,-1
57736,20,40007,1
57737,1077,159090,-1
57738,20,40,1
57739,1077,23653,1
57740,20,155,-1
57741,1077,474878,-1
57742,563,1271,1
57743,20,118,-1
57744,563,9470,1
57745,20,122,-1
57746,1077,389767,-1
57747,1077,326,1
57748,20,143,-1
57749,1440,394929,-1
57750,1276,46,-1
57751,20,21,1
57752,971,68,-1
57753,563,9512,1
57754,20,149,-1
57755,563,31,1
57756,20,61,-1
57757,563,4528,1
57758,20,133,-1
57759,563,46,1
57760,20,96,-1
57761,1440,290297,-1
57762,171,46,-1
57763,20,11,1
57764,1077,339,1
57765,20,104,-1
57766,1480,82151,1
57767,131,97,1
57768,20,57,-1
57769,563,44832,-1
57770,563,351,1
57771,20,139,-1
57772,1440,168624,-1
57773,1276,46,-1
57774,20,12,1
57775,1440,132,-1
57776,1343,20,-1
57777,20,7,1
57778,1440,211,-1
57779,1276,11,-1
57780,20,8,1
57781,1440,249,-1
57782,1276,15,-1
57783,20,7,1
57784,1358,195,-1
57785,20,39333,1
57786,1358,87332,-1
57787,20,50,1
57788,1440,132,-1
57789,20,12,1
57790,1203,22,-1
57791,20,10,1
57792,1358,71542,-1
57793,20,41,1
57794,1281,57698,-1
57795,20,37,1
57796,563,1289,1
57797,20,95,-1
57798,1440,50058,-1
57799,1276,47,-1
57800,20,10,1
57801,1358,83,-1
57802,20,39548,1
57803,176,37667,-1
57804,20,339,1
57805,1440,2724,-1
57806,1276,25,-1
57807,20,10,1
57808,1358,157,-1
57809,20,98,1
57810,1440,4251,-1
57811,1276,33,-1
57812,20,11,1
57813,1440,126,-1
57814,1276,8,-1
57815,20,6,1
57816,1440,262,-1
57817,1276,11,-1
57818,20,8,1
57819,1440,246,-1
57820,1276,22,-1
57821,20,7,1
57822,1358,154,-1
57823,20,125,1
57824,563,62,1
57825,20,94,-1
57826,1440,17187,-1
57827,1276,44,-1
57828,20,10,1
57829,1358,118,-1
57830,1440,24231,-1
57831,20,38,1
57832,1276,37,-1
57833,1440,85,-1
57834,1276,6,-1
57835,20,9,1
57836,563,413,1
57837,20,114,-1
57838,563,6847,1
57839,20,120,-1
57840,563,122,1
57841,20,253,-1
57842,563,1212,1
57843,20,51,-1
57844,563,333,1
57845,20,90,-1
57846,563,61,1
57847,20,60,-1
57848,1358,56875,-1
57849,220,10885,-1
57850,20,39,1
57851,1440,86540,-1
57852,1276,72,-1
57853,20,16,1
57854,1440,102,-1
57855,1276,17,-1
57856,20,6,1
57857,1440,229,-1
57858,1276,12,-1
57859,20,8,1
57860,1440,229,-1
57861,1276,17,-1
57862,20,6,1
57863,1440,206,-1
57864,1276,12,-1
57865,20,7,1
57866,1440,330,-1
57867,1276,11,-1
57868,563,8,1
57869,20,32,1
57870,20,126,-1
57871,1440,20836,-1
57872,1276,38,-1
57873,20,18,1
57874,1440,151,-1
57875,1276,8,-1
57876,20,10,1
57877,1440,258,-1
57878,1276,10,-1
57879,20,7,1
57880,1440,11614,-1
57881,1276,39,-1
57882,20,20,1
57883,249,7885,-1
57884,20,37393,1
57885,1358,9621,-1
57886,20,133,1
57887,1440,77,-1
57888,1276,32,-1
57889,20,20,1
57890,1440,154,-1
57891,1276,7,-1
57892,20,8,1
57893,1440,226,-1
57894,1276,9,-1
57895,20,8,1
57896,1440,307,-1
57897,1440,15,-1
57898,20,15,1
57899,1194,25,-1
57900,1440,69,-1
57901,20,7,1
57902,1276,15,-1
57903,20,446,1
57904,1077,74,1
57905,20,72,-1
57906,563,453,1
57907,20,148,-1
57908,1440,21646,-1
57909,1276,41,-1
57910,20,20,1
57911,1440,72,-1
57912,1276,7,-1
57913,20,5,1
57914,1440,332,-1
57915,1276,56,-1
57916,20,10,1
57917,563,265,1
57918,20,141,-1
57919,1440,283,-1
57920,1276,20,-1
57921,20,18,1
57922,1358,77,-1
57923,563,200,1
57924,20,159,-1
57925,563,735,1
57926,20,82,-1
57927,1440,9371,-1
57928,1276,57,-1
57929,20,15,1
57930,1480,19217,1
57931,131,92,1
57932,20,90,-1
57933,1077,16095,1
57934,20,183,-1
57935,1440,43404,-1
57936,1276,49,-1
57937,20,11,1
57938,1440,25,-1
57939,1276,5,-1
57940,20,6,1
57941,1440,235,-1
57942,1276,11,-1
57943,20,8,1
57944,1440,317,-1
57945,1276,10,-1
57946,20,9,1
57947,1440,153,-1
57948,1276,9,-1
57949,20,9,1
57950,476,2001,-1
57951,20,36443,1
57952,1077,106301,-1
57953,20,169,1
57954,1077,435,1
57955,20,113,-1
57956,1077,18275,1
57957,20,123,-1
57958,1077,14114,1
57959,20,149,-1
57960,1358,113629,-1
57961,1440,182,-1
57962,20,16,1
57963,1276,36,-1
57964,1440,212,-1
57965,20,15,1
57966,1343,31,-1
57967,1440,182,-1
57968,20,16,1
57969,1276,20,-1
57970,1440,211,-1
57971,20,15,1
57972,1276,47,-1
57973,1440,277,-1
57974,20,15,1
57975,1276,35,-1
57976,1358,22042,-1
57977,20,38,1
57978,1440,78257,-1
57979,1276,45,-1
57980,20,11,1
57981,1358,129,-1
57982,1440,269,-1
57983,20,15,1
57984,1440,31,-1
57985,1194,6,-1
57986,20,5,1
57987,1440,173,-1
57988,1276,13,-1
57989,20,7,1
57990,1440,307,-1
57991,1276,22,-1
57992,20,8,1
57993,1440,119,-1
57994,1276,5,-1
57995,20,6,1
57996,1440,9739,-1
57997,1276,26,-1
57998,20,10,1
57999,1440,211,-1
58000,1276,12,-1
58001,20,10,1
58002,563,181,1
58003,1440,34,-1
58004,1276,8,-1
58005,20,10,1
58006,20,24,-1
58007,1440,267,-1
58008,1276,6,-1
58009,20,8,1
58010,1358,129,-1
58011,1358,4052,-1
58012,20,37,1
58013,1156,11116,-1
58014,563,33199,1
58015,20,108,-1
58016,1358,39108,-1
58017,1440,576,-1
58018,20,16,1
58019,1276,36,-1
58020,1440,185,-1
58021,20,15,1
58022,1276,20,-1
58023,1440,252,-1
58024,20,10,1
58025,1276,29,-1
58026,1440,175,-1
58027,20,15,1
58028,1276,20,-1
58029,1440,154,-1
58030,20,41,1
58031,1276,25,-1
58032,563,76,1
58033,1358,149,-1
58034,20,19,-1
58035,563,691,1
58036,20,111,-1
58037,563,146,1
58038,20,55,-1
58039,1077,8654,1
58040,20,156,-1
58041,1440,608,-1
58042,1276,22,-1
58043,20,17,1
58044,1440,317,-1
58045,1276,10,-1
58046,20,5,1
58047,1440,236,-1
58048,1276,51,-1
58049,20,7,1
58050,1440,164,-1
58051,1276,5,-1
58052,20,5,1
58053,1358,267,-1
58054,1358,6247,-1
58055,20,18,1
58056,1077,21968,1
58057,20,184,-1
58058,1200,13509,-1
58059,563,322,1
58060,20,166,-1
58061,1440,51553,-1
58062,1276,49,-1
58063,20,11,1
58064,1440,14,-1
58065,1276,5,-1
58066,20,5,1
58067,1440,207,-1
58068,1276,10,-1
58069,20,6,1
58070,1440,244,-1
58071,1276,30,-1
58072,20,40,1
58073,1440,432,-1
58074,1276,5,-1
58075,20,8,1
58076,1440,191,-1
58077,1276,5,-1
58078,20,5,1
58079,43,75264,-1
58080,20,37721,1
58081,1440,82851,-1
58082,1276,56,-1
58083,20,12,1
58084,1440,80,-1
58085,1276,6,-1
58086,20,8,1
58087,1440,210,-1
58088,1276,15,-1
58089,20,38,1
58090,1440,219,-1
58091,1276,22,-1
58092,20,10,1
58093,1440,188,-1
58094,1276,13,-1
58095,20,10,1
58096,1440,277,-1
58097,1276,11,-1
58098,563,7,1
58099,20,54,-1
58100,563,132,1
58101,20,102,-1
58102,557,5538,-1
58103,1440,5879,-1
58104,20,19,1
58105,1276,35,-1
58106,1440,174,-1
58107,20,12,1
58108,1276,28,-1
58109,563,261,1
58110,20,123,-1
58111,1358,6994,-1
58112,1358,437,-1
58113,20,17,1
58114,1440,78267,-1
58115,1276,62,-1
58116,20,14,1
58117,1440,62,-1
58118,1276,10,-1
58119,20,9,1
58120,1440,253,-1
58121,1276,12,-1
58122,20,7,1
58123,1440,312,-1
58124,1276,21,-1
58125,20,9,1
58126,1440,160,-1
58127,1276,6,-1
58128,20,9,1
58129,1440,180,-1
58130,1276,9,-1
58131,20,9,1
58132,1440,9382,-1
58133,1276,32,-1
58134,20,12,1
58135,278,25484,-1
58136,20,37809,1
58137,1358,25372,-1
58138,20,142,1
58139,1440,359,-1
58140,1276,23,-1
58141,20,11,1
58142,1440,187,-1
58143,1276,18,-1
58144,20,10,1
58145,563,34,1
58146,20,51,-1
58147,1440,93,-1
58148,1276,8,-1
58149,20,8,1
58150,1440,328,-1
58151,1276,29,-1
58152,20,41,1
58153,1440,92,-1
58154,1276,5,-1
58155,20,10,1
58156,1358,467,-1
58157,1440,13011,-1
58158,20,24,1
58159,1276,36,-1
58160,1358,160,-1
58161,20,15,1
58162,563,183,1
58163,20,195,-1
58164,1227,49238,-1
58165,1440,32865,-1
58166,20,0,1
58167,1276,0,-1
58168,1440,0,-1
58169,20,0,1
58170,1276,0,-1
58171,1440,4268,-1
58172,20,13,1
58173,1276,17,-1
58174,1358,236,-1
58175,20,20,1
58176,563,303,1
58177,20,708,-1
58178,22,89347,-1
58179,1077,1194,1
58180,20,85,-1
58181,1480,33219,1
58182,1159,100,1
58183,20,82,-1
58184,1480,5382,1
58185,131,63,1
58186,20,115,-1
58187,1077,266366,-1
58188,20,39402,1
58189,563,161877,-1
58190,20,40,1
58191,563,977,1
58192,20,107,-1
58193,1440,99653,-1
58194,1276,46,-1
58195,20,11,1
58196,1440,123,-1
58197,1276,18,-1
58198,20,6,1
58199,1440,241,-1
58200,1276,15,-1
58201,20,34,1
58202,1440,203,-1
58203,1276,17,-1
58204,20,5,1
58205,1440,221,-1
58206,1276,20,-1
58207,20,30,1
58208,1077,4421,1
58209,20,113,-1
58210,634,21189,-1
58211,563,843,1
58212,20,107,-1
58213,1440,271194,-1
58214,1276,48,-1
58215,20,11,1
58216,1440,149,-1
58217,1343,16,-1
58218,20,7,1
58219,1440,215,-1
58220,1276,10,-1
58221,20,6,1
58222,1440,269,-1
58223,1276,25,-1
58224,20,10,1
58225,1440,147,-1
58226,1276,12,-1
58227,20,10,1
58228,1440,250,-1
58229,1276,36,-1
58230,20,7,1
58231,1440,12307,-1
58232,1276,27,-1
58233,20,9,1
58234,1440,178,-1
58235,1276,8,-1
58236,20,7,1
58237,1440,322,-1
58238,1276,13,-1
58239,20,10,1
58240,1358,10727,-1
58241,1077,361,1
58242,20,158,-1
58243,1440,98046,-1
58244,1276,52,-1
58245,20,17,1
58246,1358,125,-1
58247,1440,854,-1
58248,20,16,1
58249,1276,39,-1
58250,1440,180,-1
58251,20,13,1
58252,1276,26,-1
58253,1440,211,-1
58254,20,15,1
58255,1276,24,-1
58256,1440,281,-1
58257,20,12,1
58258,1276,36,-1
58259,1440,310,-1
58260,20,13,1
58261,1276,36,-1
58262,563,663,1
58263,20,133,-1
58264,205,4502,-1
58265,1358,3304,-1
58266,20,21,1
58267,1358,157,-1
58268,1440,325,-1
58269,20,17,1
58270,1440,29,-1
58271,1194,6,-1
58272,20,5,1
58273,563,243,1
58274,20,122,-1
58275,1440,7425,-1
58276,1276,34,-1
58277,20,14,1
58278,1440,60123,-1
58279,1276,44,-1
58280,20,11,1
58281,1440,116,-1
58282,1276,7,-1
58283,20,7,1
58284,1440,262,-1
58285,1276,15,-1
58286,20,38,1
58287,1440,128,-1
58288,1276,8,-1
58289,20,10,1
58290,1440,307,-1
58291,1276,26,-1
58292,20,10,1
58293,1440,138568,-1
58294,1440,56,-1
58295,20,15,1
58296,1440,17,-1
58297,1440,8,-1
58298,20,12,1
58299,1440,25,-1
58300,1440,7,-1
58301,20,8,1
58302,1440,19,-1
58303,1440,6,-1
58304,20,9,1
58305,1440,17,-1
58306,1440,7,-1
58307,20,7,1
58308,1440,18,-1
58309,1440,7,-1
58310,20,9,1
58311,1440,20,-1
58312,1440,7,-1
58313,20,8,1
58314,1440,20,-1
58315,1440,6,-1
58316,20,9,1
58317,1440,19,-1
58318,1440,6,-1
58319,1440,5,-1
58320,1440,5,-1
58321,1440,5,-1
58322,1440,5,-1
58323,1440,5,-1
58324,563,681,1
58325,20,150,-1
58326,563,140,1
58327,20,152,-1
58328,917,125959,-1
58329,563,319,1
58330,20,106,-1
58331,563,626,1
58332,20,96,-1
58333,1077,80802,1
58334,20,187,-1
58335,1480,180,1
58336,131,96,1
58337,20,66,-1
58338,1077,3309,1
58339,20,120,-1
58340,563,241877,-1
58341,1358,18593,-1
58342,20,39,1
58343,1440,81747,-1
58344,1276,54,-1
58345,20,13,1
58346,1440,27,-1
58347,1276,6,-1
58348,20,6,1
58349,563,1567,1
58350,20,113,-1
58351,99,43817,-1
58352,563,902,1
58353,20,107,-1
58354,1077,164504,-1
58355,563,1044,1
58356,20,72,-1
58357,563,47462,1
58358,20,118,-1
58359,563,640836,-1
58360,20,39828,1
58361,1077,132126,1
58362,20,196,-1
58363,1077,327931,-1
58364,20,51,1
58365,1077,17253,1
58366,20,226,-1
58367,1077,286015,-1
58368,563,1575,1
58369,20,123,-1
58370,563,294604,-1
58371,1077,278,1
58372,20,102,-1
58373,1440,399986,-1
58374,1276,51,-1
58375,20,11,1
58376,1440,1081,-1
58377,1343,46,-1
58378,20,12,1
58379,563,13775,1
58380,20,240,-1
58381,563,21,1
58382,20,66,-1
58383,1077,1150,1
58384,20,120,-1
58385,563,10606,1
58386,20,112,-1
58387,563,299,1
58388,20,91,-1
58389,563,190,1
58390,20,127,-1
58391,563,54,1
58392,20,65,-1
58393,313,100714,-1
58394,563,847,1
58395,20,123,-1
58396,1480,1714,1
58397,131,24,1
58398,20,57,-1
58399,563,112,1
58400,20,121,-1
58401,1440,167633,-1
58402,1199,50,-1
58403,20,11,1
58404,1077,430,1
58405,20,82,-1
58406,563,1029,1
58407,20,103,-1
58408,563,90,1
58409,20,79,-1
58410,1440,98761,-1
58411,1276,51,-1
58412,20,12,1
58413,1358,33,-1
58414,1440,296,-1
58415,20,16,1
58416,1276,36,-1
58417,1480,443,1
58418,131,31,1
58419,20,83,-1
58420,70,25363,-1
58421,20,37037,1
58422,1440,133760,-1
58423,1199,49,-1
58424,20,15,1
58425,1077,127753,-1
58426,20,123,1
58427,563,182,1
58428,20,92,-1
58429,1440,73635,-1
58430,1276,52,-1
58431,20,14,1
58432,1358,25,-1
58433,1358,245,-1
58434,20,12,1
58435,409,53334,-1
58436,20,38730,1
58437,1358,94728,-1
58438,1440,155,-1
58439,20,17,1
58440,1276,36,-1
58441,20,73,1
58442,1358,112,-1
58443,20,269,1
58444,1440,5,-1
58445,1276,30,-1
58446,20,8,1
58447,1440,160,-1
58448,1276,16,-1
58449,20,7,1
58450,1358,217,-1
58451,20,103,1
58452,1440,245,-1
58453,1276,15,-1
58454,20,7,1
58455,1358,152,-1
58456,20,100,1
58457,1358,15600,-1
58458,1304,14867,-1
58459,20,38,1
58460,563,303,1
58461,20,67,-1
58462,1077,1239,1
58463,20,55,-1
58464,563,79,1
58465,20,97,-1
58466,1077,28730,1
58467,20,106,-1
58468,1077,57726,1
58469,20,178,-1
58470,563,12691,1
58471,20,179,-1
58472,1077,688,1
58473,20,88,-1
58474,1480,75336,1
58475,645,119,1
58476,20,87,-1
58477,563,14910,1
58478,20,276,-1
58479,1358,85958,-1
58480,1440,138,-1
58481,20,16,1
58482,1343,25,-1
58483,1440,195,-1
58484,20,14,1
58485,1276,23,-1
58486,1440,302,-1
58487,20,14,1
58488,1276,43,-1
58489,1440,77,-1
58490,20,14,1
58491,1276,25,-1
58492,1440,247,-1
58493,563,6,1
58494,1440,0,-1
58495,1194,4,-1
58496,20,25,1
58497,20,66,-1
58498,1440,10982,-1
58499,20,31,1
58500,1276,36,-1
58501,1358,6480,-1
58502,20,17,1
58503,563,273,1
58504,20,124,-1
58505,1440,81244,-1
58506,1276,48,-1
58507,20,11,1
58508,1440,82,-1
58509,1276,7,-1
58510,20,7,1
58511,1440,298,-1
58512,1276,25,-1
58513,20,7,1
58514,1440,363,-1
58515,1276,21,-1
58516,20,8,1
58517,1358,77,-1
58518,1440,568,-1
58519,20,10,1
58520,1276,38,-1
58521,1358,11148,-1
58522,20,0,1
58523,1440,15893,-1
58524,1276,51,-1
58525,20,22,1
58526,1440,111,-1
58527,1276,7,-1
58528,20,6,1
58529,1440,147,-1
58530,1276,8,-1
58531,20,8,1
58532,1440,277,-1
58533,1276,11,-1
58534,20,8,1
58535,1440,186,-1
58536,1276,6,-1
58537,20,6,1
58538,1440,253,-1
58539,406,9,-1
58540,20,5,1
58541,563,128,1
58542,20,76,-1
58543,563,175,1
58544,20,92,-1
58545,1440,72197,-1
58546,1276,43,-1
58547,20,20,1
58548,1440,110,-1
58549,1276,7,-1
58550,20,5,1
58551,1440,309,-1
58552,1276,19,-1
58553,20,15,1
58554,1440,119,-1
58555,1276,4,-1
58556,20,6,1
58557,1440,259,-1
58558,1276,8,-1
58559,20,6,1
58560,1440,375,-1
58561,1276,20,-1
58562,20,15,1
58563,1440,10740,-1
58564,1276,46,-1
58565,20,11,1
58566,1440,118,-1
58567,1276,8,-1
58568,20,6,1
58569,1440,271,-1
58570,1276,25,-1
58571,20,7,1
58572,563,273,1
58573,20,79,-1
58574,1358,4262,-1
58575,20,38058,1
58576,1102,36,-1
58577,20,284,1
58578,1440,42674,-1
58579,1276,46,-1
58580,20,13,1
58581,1440,92,-1
58582,1276,6,-1
58583,20,8,1
58584,1440,205,-1
58585,1276,12,-1
58586,20,7,1
58587,1440,399,-1
58588,1276,25,-1
58589,20,10,1
58590,1440,46,-1
58591,1276,8,-1
58592,20,15,1
58593,1440,205,-1
58594,1276,8,-1
58595,20,9,1
58596,1358,14631,-1
58597,20,293,1
58598,1440,138,-1
58599,1440,25,-1
58600,20,10,1
58601,1194,30,-1
58602,1440,99,-1
58603,20,11,1
58604,1276,23,-1
58605,20,50,1
58606,1440,186,-1
58607,1276,51,-1
58608,20,10,1
58609,563,257,1
58610,20,97,-1
58611,1440,876,-1
58612,1276,28,-1
58613,20,10,1
58614,1358,105,-1
58615,563,161,1
58616,20,103,-1
58617,376,66507,-1
58618,20,36123,1
58619,1358,108393,-1
58620,1440,167,-1
58621,20,16,1
58622,1276,25,-1
58623,20,60,1
58624,1440,116,-1
58625,1276,19,-1
58626,20,8,1
58627,1440,11031,-1
58628,1440,38,-1
58629,20,20,1
58630,1440,84,-1
58631,1440,9,-1
58632,20,7,1
58633,1440,23,-1
58634,1440,5,-1
58635,20,5,1
58636,1440,14,-1
58637,1440,5,-1
58638,20,5,1
58639,1440,13,-1
58640,1440,5,-1
58641,20,5,1
58642,1440,11,-1
58643,1440,5,-1
58644,20,5,1
58645,1440,11,-1
58646,1440,5,-1
58647,20,5,1
58648,1440,12,-1
58649,1440,5,-1
58650,1440,3,-1
58651,1440,4,-1
58652,1440,3,-1
58653,1440,4,-1
58654,744,2,-1
58655,20,56,1
58656,563,2976,1
58657,20,87,-1
58658,1077,16039,1
58659,20,145,-1
58660,1358,41538,-1
58661,1358,38555,-1
58662,20,37,1
58663,1358,16507,-1
58664,176,11417,-1
58665,20,20,1
58666,1440,39782,-1
58667,1276,30,-1
58668,20,11,1
58669,1358,164,-1
58670,1440,367,-1
58671,20,15,1
58672,1276,51,-1
58673,1440,176,-1
58674,20,15,1
58675,1276,21,-1
58676,1440,211,-1
58677,20,49,1
58678,1276,29,-1
58679,1440,236,-1
58680,20,7,1
58681,1276,29,-1
58682,1358,108,-1
58683,20,9,1
58684,563,221,1
58685,20,160,-1
58686,1480,2358,1
58687,131,91,1
58688,20,77,-1
58689,1440,13221,-1
58690,1276,46,-1
58691,20,12,1
58692,1358,99,-1
58693,563,307,1
58694,20,158,-1
58695,1480,13622,1
58696,645,33,1
58697,20,98,-1
58698,713,56468,-1
58699,1440,3406,-1
58700,20,20,1
58701,1276,34,-1
58702,1440,164,-1
58703,20,10,1
58704,1276,53,-1
58705,20,36468,1
58706,1077,14214,1
58707,20,169,-1
58708,563,128,1
58709,20,103,-1
58710,894,76541,-1
58711,20,119,1
58712,563,946,1
58713,20,91,-1
58714,1480,37844,1
58715,645,91,1
58716,20,133,-1
58717,1358,37596,-1
58718,20,40037,1
58719,253,50701,-1
58720,20,125,1
58721,563,1384,1
58722,20,112,-1
58723,563,374,1
58724,20,129,-1
58725,563,1136,1
58726,20,115,-1
58727,1358,1055,-1
58728,20,36867,1
58729,1358,67662,-1
58730,563,1664,1
58731,20,90,-1
58732,563,234,1
58733,20,77,-1
58734,563,116,1
58735,20,80,-1
58736,515,16250,-1
58737,563,1579,1
58738,20,114,-1
58739,563,267,1
58740,20,85,-1
58741,563,931,1
58742,20,83,-1
58743,563,126986,-1
58744,563,881,1
58745,20,113,-1
58746,1358,146528,-1
58747,563,423,1
58748,20,101,-1
58749,796,17643,-1
58750,1077,334,1
58751,20,127,-1
58752,563,127749,-1
58753,563,267,1
58754,20,82,-1
58755,1440,155619,-1
58756,1276,33,-1
58757,20,10,1
58758,1358,99,-1
58759,176,7581,-1
58760,20,41,1
58761,563,4065,1
58762,20,87,-1
58763,1480,435,1
58764,645,262,1
58765,20,48,-1
58766,1440,86311,-1
58767,1276,49,-1
58768,20,12,1
58769,1440,25,-1
58770,1276,5,-1
58771,20,6,1
58772,894,36183,-1
58773,20,38637,1
58774,1440,23939,-1
58775,1276,46,-1
58776,20,10,1
58777,1440,113,-1
58778,1276,16,-1
58779,20,7,1
58780,1440,232,-1
58781,1276,11,-1
58782,20,49,1
58783,1440,240,-1
58784,1276,13,-1
58785,20,15,1
58786,1440,136,-1
58787,1276,7,-1
58788,20,7,1
58789,1440,260,-1
58790,1276,12,-1
58791,20,7,1
58792,563,38,1
58793,20,49,-1
58794,1440,9745,-1
58795,1276,53,-1
58796,20,15,1
58797,1358,56,-1
58798,20,36898,1
58799,1440,62374,-1
58800,1276,49,-1
58801,20,12,1
58802,1440,87,-1
58803,1276,8,-1
58804,20,6,1
58805,1440,226,-1
58806,563,9,1
58807,1276,1,-1
58808,20,32,1
58809,20,38,-1
58810,1440,189,-1
58811,1276,13,-1
58812,20,6,1
58813,1440,207,-1
58814,1276,9,-1
58815,20,6,1
58816,1440,244,-1
58817,1276,11,-1
58818,20,28,1
58819,736,6945,-1
58820,1358,31677,-1
58821,20,39,1
58822,1358,48078,-1
58823,1358,169,-1
58824,20,23,1
58825,1440,226,-1
58826,1276,55,-1
58827,20,8,1
58828,1358,362,-1
58829,563,3410,1
58830,20,94,-1
58831,563,376,1
58832,20,110,-1
58833,1480,80,1
58834,645,68,1
58835,20,41,-1
58836,332,74732,-1
58837,1358,12321,-1
58838,20,40,1
58839,1440,758,-1
58840,1276,66,-1
58841,20,15,1
58842,1440,79,-1
58843,1276,18,-1
58844,20,6,1
58845,1440,224,-1
58846,1276,12,-1
58847,20,8,1
58848,1440,297,-1
58849,1276,7,-1
58850,20,10,1
58851,1440,165,-1
58852,1276,22,-1
58853,20,9,1
58854,1358,147,-1
58855,1440,23962,-1
58856,20,40,1
58857,1276,41,-1
58858,1440,68,-1
58859,20,10,1
58860,1276,18,-1
58861,1440,246,-1
58862,20,15,1
58863,1276,21,-1
58864,1440,179,-1
58865,20,30,1
58866,1276,20,-1
58867,1358,199,-1
58868,20,12,1
58869,563,267,1
58870,20,127,-1
58871,563,74,1
58872,20,95,-1
58873,1358,8088,-1
58874,20,38192,1
58875,1440,37796,-1
58876,1276,49,-1
58877,20,11,1
58878,1358,118,-1
58879,20,230,1
58880,1440,87,-1
58881,1276,25,-1
58882,20,10,1
58883,1440,179,-1
58884,1440,20,-1
58885,20,185,1
58886,1194,16,-1
58887,1440,171,-1
58888,1276,11,-1
58889,20,5,1
58890,20,35,1
58891,1440,197,-1
58892,1276,44,-1
58893,20,11,1
58894,1358,180,-1
58895,20,124,1
58896,563,56,1
58897,20,101,-1
58898,399,1566,-1
58899,1440,10145,-1
58900,20,16,1
58901,1276,32,-1
58902,20,36576,1
58903,1440,49316,-1
58904,1276,43,-1
58905,20,13,1
58906,1440,124,-1
58907,1276,10,-1
58908,20,10,1
58909,1440,288,-1
58910,1276,28,-1
58911,20,9,1
58912,1440,158,-1
58913,1276,6,-1
58914,20,8,1
58915,1440,269,-1
58916,1276,19,-1
58917,20,10,1
58918,1440,174,-1
58919,1440,20,-1
58920,20,9,1
58921,1194,24,-1
58922,20,350,1
58923,1440,11798,-1
58924,1276,30,-1
58925,20,9,1
58926,563,1235,1
58927,20,94,-1
58928,665,16406,-1
58929,563,215,1
58930,20,156,-1
58931,1440,72362,-1
58932,1276,53,-1
58933,20,11,1
58934,1358,28,-1
58935,1440,283,-1
58936,20,15,1
58937,1276,32,-1
58938,1440,200,-1
