pkt_i,len,iat,dir
11601,1440,1861,-1
11602,20,22,1
11603,1276,22,-1
11604,563,735,1
11605,20,59,-1
11606,1358,5313,-1
11607,20,36177,1
11608,1077,11170,1
11609,20,171,-1
11610,1358,48943,-1
11611,1440,49,-1
11612,20,16,1
11613,1440,33,-1
11614,1440,9,-1
11615,20,9,1
11616,1139,21,-1
11617,20,419,1
11618,563,291,1
11619,20,74,-1
11620,1440,2326,-1
11621,1276,46,-1
11622,20,11,1
11623,1358,2691,-1
11624,1440,53,-1
11625,20,15,1
11626,1276,30,-1
11627,1358,7,-1
11628,20,7,1
11629,1440,6412,-1
11630,1276,48,-1
11631,20,10,1
11632,563,356,1
11633,20,108,-1
11634,563,487,1
11635,20,74,-1
11636,1440,5933,-1
11637,1440,23,-1
11638,20,8,1
11639,1440,22,-1
11640,1112,7,-1
11641,20,6,1
11642,1440,305,-1
11643,1440,10,-1
11644,20,7,1
11645,1194,39,-1
11646,1358,7,-1
11647,20,9,1
11648,1358,21,-1
11649,1358,115,-1
11650,1358,7,-1
11651,20,48,1
11652,530,112039,-1
11653,563,279,1
11654,20,156,-1
11655,563,591,1
11656,20,86,-1
11657,1440,73963,-1
11658,1276,86,-1
11659,20,25,1
11660,1358,381,-1
11661,1440,258,-1
11662,20,236,1
11663,1276,53,-1
11664,1440,5659,-1
11665,20,41,1
11666,1276,90,-1
11667,1358,764,-1
11668,20,37,1
11669,1440,3682,-1
11670,1440,31,-1
11671,20,11,1
11672,1194,16,-1
11673,1440,219,-1
11674,20,15,1
11675,1276,72,-1
11676,1358,9,-1
11677,20,10,1
11678,1440,1154,-1
11679,1276,26,-1
11680,20,10,1
11681,1358,37,-1
11682,1358,10,-1
11683,20,36,1
11684,1440,1492,-1
11685,1440,30,-1
11686,20,10,1
11687,1440,36,-1
11688,1112,10,-1
11689,20,9,1
11690,1440,25,-1
11691,1276,10,-1
11692,20,150,1
11693,1358,465,-1
11694,563,87,1
11695,20,145,-1
11696,563,504,1
11697,20,162,-1
11698,1440,1480,-1
11699,1440,37,-1
11700,20,10,1
11701,1194,18,-1
11702,1358,269,-1
11703,20,23,1
11704,1358,29,-1
11705,1358,7,-1
11706,20,9,1
11707,1358,22,-1
11708,1358,146,-1
11709,20,33,1
11710,1440,730,-1
11711,1276,40,-1
11712,20,15,1
11713,563,591,1
11714,20,247,-1
11715,1440,5718,-1
11716,1440,36,-1
11717,20,11,1
11718,1194,17,-1
11719,1440,648,-1
11720,20,31,1
11721,1276,62,-1
11722,1358,14,-1
11723,20,13,1
11724,563,472,1
11725,1358,262,-1
11726,20,30,-1
11727,1440,619,-1
11728,20,25,1
11729,1276,49,-1
11730,20,38231,1
11731,1440,3134,-1
11732,20,30,1
11733,1276,20,-1
11734,20,10,1
11735,1440,59993,-1
11736,20,51,1
11737,1440,66,-1
11738,20,20,1
11739,1440,36,-1
11740,20,19,1
11741,1112,37,-1
11742,20,20,1
11743,1440,837,-1
11744,20,26,1
11745,1440,60,-1
11746,20,20,1
11747,511,37,-1
11748,1440,14,-1
11749,20,15,1
11750,1440,36,-1
11751,20,19,1
11752,1194,31,-1
11753,20,15,1
11754,1440,4621,-1
11755,20,28,1
11756,1440,58,-1
11757,20,20,1
11758,1440,37,-1
11759,20,20,1
11760,1112,36,-1
11761,20,19,1
11762,563,1067,1
11763,20,305,-1
11764,1440,3976,-1
11765,1440,52,-1
11766,20,15,1
11767,1194,21,-1
11768,1440,7,-1
11769,20,9,1
11770,1440,33,-1
11771,1440,8,-1
11772,20,8,1
11773,1112,43,-1
11774,1358,9,-1
11775,20,10,1
11776,1440,24,-1
11777,1440,9,-1
11778,1194,5,-1
11779,1358,5,-1
11780,20,112,1
11781,1440,218,-1
11782,1440,14,-1
11783,20,10,1
11784,1194,61,-1
11785,1440,9,-1
11786,1440,5,-1
11787,1194,5,-1
11788,20,30,1
11789,563,92,1
11790,1358,79,-1
11791,20,39,-1
11792,1440,8,-1
11793,20,9,1
11794,1276,26,-1
11795,1358,9,-1
11796,20,169,1
11797,1440,936,-1
11798,1440,10,-1
11799,20,6,1
11800,1194,19,-1
11801,1440,5,-1
11802,1440,3,-1
11803,1440,2,-1
11804,1112,4,-1
11805,1440,3,-1
11806,1440,2,-1
11807,1194,4,-1
11808,1077,163,1
11809,20,56,1
11810,20,20,-1
11811,1440,64,-1
11812,1276,37,-1
11813,20,44,1
11814,563,249,1
11815,20,66,-1
11816,563,2348,1
11817,20,67,-1
11818,1440,357,-1
11819,1440,22,-1
11820,20,19,1
11821,1440,15,-1
11822,1440,6,-1
11823,20,8,1
11824,1030,22,-1
11825,1440,7,-1
11826,20,6,1
11827,1440,17,-1
11828,1194,7,-1
11829,20,7,1
11830,1440,54,-1
11831,1440,6,-1
11832,1194,4,-1
11833,1440,5,-1
11834,1276,4,-1
11835,1358,58,-1
11836,20,3,1
11837,563,608,1
11838,20,66,-1
11839,563,46,1
11840,20,102,-1
11841,1077,16280,1
11842,20,189,-1
11843,563,554,1
11844,20,81,-1
11845,563,759,1
11846,20,100,-1
11847,56,92787,-1
11848,563,1224,1
11849,20,108,-1
11850,563,105405,-1
11851,20,45,1
11852,563,64432,-1
11853,1077,288,1
11854,20,77,-1
11855,1480,7750,1
11856,131,103,1
11857,20,67,-1
11858,563,56558,-1
11859,20,78,1
11860,563,108498,-1
11861,563,1247,1
11862,20,240,-1
11863,563,274,1
11864,20,80,-1
11865,1106,20006,-1
11866,20,222,1
11867,563,1554,1
11868,20,70,-1
11869,1358,36184,-1
11870,1358,2121,-1
11871,20,24,1
11872,1358,36,-1
11873,1358,568,-1
11874,20,15,1
11875,1358,55,-1
11876,1358,9,-1
11877,20,9,1
11878,563,366,1
11879,20,118,-1
11880,1358,448,-1
11881,1358,744,-1
11882,20,25,1
11883,1358,93,-1
11884,1358,1132,-1
11885,20,28,1
11886,1358,55,-1
11887,1358,14,-1
11888,20,15,1
11889,1358,242,-1
11890,1358,18,-1
11891,20,15,1
11892,1358,41,-1
11893,563,516,1
11894,20,185,-1
11895,1358,2180,-1
11896,1358,37,-1
11897,20,18,1
11898,1358,51,-1
11899,1440,14,-1
11900,20,13,1
11901,1276,41,-1
11902,1440,14,-1
11903,20,14,1
11904,1276,36,-1
11905,1358,1363,-1
11906,20,13,1
11907,1358,41,-1
11908,1358,10,-1
11909,20,10,1
11910,1440,28,-1
11911,1276,10,-1
11912,20,10,1
11913,1440,7658,-1
11914,1276,55,-1
11915,20,18,1
11916,1440,34,-1
11917,1276,11,-1
11918,20,10,1
11919,563,512,1
11920,20,154,-1
11921,126,51080,-1
11922,563,757,1
11923,20,97,-1
11924,1106,18735,-1
11925,20,43,1
11926,1480,55236,1
11927,645,108,1
11928,20,112,-1
11929,563,50453,1
11930,20,226,-1
11931,563,3194,-1
11932,563,411,1
11933,20,266,-1
11934,563,128644,-1
11935,563,957,1
11936,20,102,-1
11937,563,127132,-1
11938,563,1357,1
11939,20,152,-1
11940,1440,214264,-1
11941,1199,60,-1
11942,20,17,1
11943,1358,11772,-1
11944,20,36612,1
11945,767,79393,-1
11946,20,138,1
11947,563,5259,1
11948,20,121,-1
11949,563,51,1
11950,20,51,-1
11951,563,215119,-1
11952,20,39417,1
11953,1480,55499,1
11954,131,96,1
11955,20,72,-1
11956,563,616657,-1
11957,20,53,1
11958,1358,2672,-1
11959,20,16,1
11960,1358,32,-1
11961,20,10,1
11962,1358,4840,-1
11963,20,56,1
11964,1440,9935,-1
11965,20,45,1
11966,1276,49,-1
11967,20,13,1
11968,1440,5907,-1
11969,20,29,1
11970,1440,64,-1
11971,20,23,1
11972,1194,40,-1
11973,20,21,1
11974,1440,611,-1
11975,20,15,1
11976,1276,51,-1
11977,20,12,1
11978,1440,6829,-1
11979,20,34,1
11980,1276,56,-1
11981,20,11,1
11982,1358,2337,-1
11983,20,19,1
11984,1440,41,-1
11985,20,13,1
11986,1276,24,-1
11987,20,11,1
11988,1358,3386,-1
11989,563,330,1
11990,20,224,-1
11991,1440,302,-1
11992,1276,26,-1
11993,20,21,1
11994,1440,3937,-1
11995,1276,51,-1
11996,20,15,1
11997,1440,2046,-1
11998,1440,25,-1
11999,20,10,1
12000,1194,36,-1
12001,20,39270,1
12002,1440,47621,-1
12003,614,45,-1
12004,20,15,1
12005,563,1041,1
12006,20,138,-1
12007,1480,70386,1
12008,645,95,1
12009,20,51,-1
12010,563,262799,1
12011,20,236,-1
12012,563,63112,-1
12013,563,2161,1
12014,20,622,-1
12015,563,1927916,1
12016,20,297,-1
12017,563,1999284,1
12018,20,185,-1
12019,563,964631,-1
12020,20,61,1
12021,563,34471,1
12022,20,218,-1
12023,563,1000309,1
12024,20,825,-1
12025,563,998512,1
12026,20,192,-1
12027,1480,34177,1
12028,131,32,1
12029,20,169,-1
12030,1077,353471,-1
12031,20,36921,1
12032,563,128892,-1
12033,20,66,1
12034,563,1151,1
12035,20,118,-1
12036,1480,39880,1
12037,131,123,1
12038,20,56,-1
12039,1480,249691,1
12040,131,128,1
12041,20,180,-1
12042,563,61764,-1
12043,20,37526,1
12044,563,53853,1
12045,20,220,-1
12046,1106,75012,-1
12047,20,128,1
12048,563,2767,1
12049,20,442,-1
12050,1480,108891,1
12051,131,86,1
12052,20,75,-1
12053,1358,11496,-1
12054,796,4045,-1
12055,20,51,1
12056,1480,112993,1
12057,131,127,1
12058,20,113,-1
12059,1106,15204,-1
12060,563,739,1
12061,20,72,-1
12062,563,154669,1
12063,20,118,-1
12064,1077,11874,-1
12065,1480,271,1
12066,131,51,1
12067,20,100,-1
12068,1106,128006,-1
12069,563,777,1
12070,20,83,-1
12071,1358,37462,-1
12072,20,36957,1
12073,282,85065,-1
12074,20,119,1
12075,563,2784,1
12076,20,126,-1
12077,563,209081,1
12078,20,128,-1
12079,563,298938,-1
12080,1440,7420,-1
12081,20,38,1
12082,1276,41,-1
12083,1440,1726,-1
12084,20,38,1
12085,1276,40,-1
12086,1358,185,-1
12087,20,15,1
12088,1440,19,-1
12089,1276,6,-1
12090,20,5,1
12091,563,235,1
12092,20,159,-1
12093,563,17,1
12094,20,115,-1
12095,1358,3335,-1
12096,1358,136,-1
12097,20,56,1
12098,1358,121893,-1
12099,1358,66,-1
12100,20,22,1
12101,1440,176,-1
12102,1276,15,-1
12103,20,11,1
12104,1440,28,-1
12105,1276,7,-1
12106,20,9,1
12107,1440,1519,-1
12108,1440,64,-1
12109,20,10,1
12110,1194,15,-1
12111,1358,6,-1
12112,20,8,1
12113,1358,349,-1
12114,1358,447,-1
12115,20,22,1
12116,1358,58,-1
12117,1358,13,-1
12118,20,15,1
12119,1358,30,-1
12120,1358,10,-1
12121,20,9,1
12122,563,300,1
12123,20,206,-1
12124,563,1137,1
12125,20,102,-1
12126,1358,1111,-1
12127,1440,244,-1
12128,20,25,1
12129,1440,38,-1
12130,892,10,-1
12131,20,12,1
12132,563,1672,1
12133,20,177,-1
12134,1077,65982,1
12135,20,157,-1
12136,1480,90051,1
12137,645,133,1
12138,20,73,-1
12139,563,205729,-1
12140,20,82,1
12141,563,127773,-1
12142,20,39,1
12143,563,2114,1
12144,20,207,-1
12145,563,35856,-1
12146,563,1363,1
12147,20,141,-1
12148,563,27940,1
12149,20,348,-1
12150,563,171534,-1
12151,563,339,1
12152,20,125,-1
12153,1440,253411,-1
12154,1440,131,-1
12155,20,43,1
12156,807,53,-1
12157,20,39065,1
12158,563,88759,-1
12159,20,51,1
12160,563,5285,1
12161,20,179,-1
12162,1077,177,1
12163,20,70,-1
12164,563,234865,-1
12165,20,37881,1
12166,1480,52996,1
12167,131,108,1
12168,20,160,-1
12169,1358,44122,-1
12170,20,72,1
12171,282,31540,-1
12172,20,39,1
12173,563,959,1
12174,20,97,-1
12175,563,35905,1
12176,20,210,-1
12177,563,285265,-1
12178,20,36578,1
12179,563,677906,1
12180,20,154,-1
12181,563,1000933,1
12182,20,389,-1
12183,563,997365,1
12184,20,150,-1
12185,563,1998825,1
12186,20,173,-1
12187,563,41632,-1
12188,20,0,1
12189,563,1060169,-1
12190,20,39245,1
12191,563,868988,1
12192,20,239,-1
12193,563,1988397,1
12194,20,303,-1
12195,563,1997411,1
12196,20,160,-1
12197,563,1999224,1
12198,20,204,-1
12199,1077,603661,1
12200,20,172,-1
12201,563,234521,-1
12202,20,53,1
12203,563,1161319,1
12204,20,589,-1
12205,563,1997071,1
12206,20,233,-1
12207,1077,1781119,1
12208,20,230,-1
12209,563,220180,1
12210,20,356,-1
12211,563,67992,-1
12212,20,120,1
12213,1480,1225651,1
12214,131,92,1
12215,20,182,-1
12216,563,377222,-1
12217,20,55,1
12218,563,325030,1
12219,20,157,-1
12220,1480,1883665,1
12221,131,101,1
12222,20,40,-1
12223,563,116078,1
12224,20,594,-1
12225,1077,253632,-1
12226,20,52,1
12227,563,128288,-1
12228,20,87,1
12229,563,1847,1
12230,20,337,-1
12231,563,1615190,1
12232,20,491,-1
12233,1077,1992201,1
12234,20,206,-1
12235,1077,180,1
12236,20,63,-1
12237,563,4547,1
12238,20,145,-1
12239,1440,216126,-1
12240,1199,48,-1
12241,20,13,1
12242,563,1620,1
12243,20,102,-1
12244,563,126857,-1
12245,1358,6614,-1
12246,20,41,1
12247,1358,43,-1
12248,1440,6340,-1
12249,20,35,1
12250,1276,41,-1
12251,563,370,1
12252,20,85,-1
12253,409,121297,-1
12254,563,2595,1
12255,20,360,-1
12256,563,1515944,1
12257,20,248,-1
12258,563,1667,-1
12259,20,35,1
12260,563,1998010,1
12261,20,348,-1
12262,1480,1979373,1
12263,131,81,1
12264,20,61,-1
12265,563,713593,-1
12266,1440,2125,-1
12267,20,288,1
12268,1276,74,-1
12269,1440,3484,-1
12270,20,74,1
12271,1440,77,-1
12272,1194,15,-1
12273,20,15,1
12274,1440,1621,-1
12275,1276,56,-1
12276,20,20,1
12277,1358,75,-1
12278,1358,5564,-1
12279,20,21,1
12280,1440,118319,-1
12281,1276,46,-1
12282,20,13,1
12283,1440,28,-1
12284,1440,7,-1
12285,20,6,1
12286,1440,16,-1
12287,1112,6,-1
12288,20,15,1
12289,563,529,1
12290,20,199,-1
12291,1440,1788,-1
12292,1276,25,-1
12293,20,9,1
12294,1440,15,-1
12295,1359,5,-1
12296,20,5,1
12297,563,1191,1
12298,20,66,-1
12299,1077,5280,1
12300,20,182,-1
12301,1480,42191,1
12302,645,144,1
12303,20,87,-1
12304,563,237258,-1
12305,563,2853,1
12306,20,343,-1
12307,563,128134,-1
12308,563,3008,1
12309,20,241,-1
12310,563,46473,1
12311,20,138,-1
12312,563,301827,-1
12313,20,37171,1
12314,1077,4794313,-1
12315,20,71,1
12316,1077,1247335,1
12317,20,160,-1
12318,1480,234,1
12319,131,61,1
12320,20,61,-1
12321,563,406008,-1
12322,20,221,1
12323,1077,1244627,1
12324,20,156,-1
12325,1480,27525,1
12326,131,48,1
12327,20,129,-1
12328,563,89970,-1
12329,20,63,1
12330,1106,128654,-1
12331,20,103,1
12332,563,102931,1
12333,20,162,-1
12334,563,6373,-1
12335,20,36,1
12336,563,18743,-1
12337,20,37,1
12338,563,109647,-1
12339,20,47,1
12340,563,1027,1
12341,20,171,-1
12342,563,126435,-1
12343,20,38130,1
12344,563,2698972,1
12345,20,165,-1
12346,563,180323,-1
12347,20,42,1
12348,1077,2922763,1
12349,20,164,-1
12350,563,212620,-1
12351,20,42,1
12352,563,130460,-1
12353,20,87,1
12354,1077,10096801,1
12355,20,203,-1
12356,563,575902,-1
12357,20,57,1
12358,563,127503,-1
12359,20,55,1
12360,563,2946,1
12361,20,293,-1
12362,563,280216,-1
12363,20,112,1
12364,563,13492,1
12365,20,194,-1
12366,563,139470,-1
12367,20,87,1
12368,563,4934,1
12369,20,172,-1
12370,563,178437,-1
12371,563,2489,1
12372,20,107,-1
12373,1480,555636,1
12374,131,56,1
12375,20,102,-1
12376,563,150413,-1
12377,563,6701,1
12378,20,364,-1
12379,563,242795,-1
12380,20,158,1
12381,563,590373,-1
12382,563,5090,1
12383,20,146,-1
12384,563,140301,-1
12385,563,2464,1
12386,20,145,-1
12387,563,181204,-1
12388,563,1413,1
12389,20,147,-1
12390,563,218183,-1
12391,563,1374,1
12392,20,129,-1
12393,563,381499,-1
12394,1077,6410,1
12395,20,229,-1
12396,563,211884,-1
12397,20,39499,1
12398,563,129377,-1
12399,20,73,1
12400,563,12326,1
12401,20,198,-1
12402,563,134917,-1
12403,563,1908,1
12404,20,171,-1
12405,1077,139070,-1
12406,20,38,1
12407,563,32302,-1
12408,563,1905,1
12409,20,319,-1
12410,563,236800,-1
12411,563,1454,1
12412,20,149,-1
12413,563,284834,-1
12414,563,5342,1
12415,20,180,-1
12416,563,486001,-1
12417,563,1821,1
12418,20,150,-1
12419,563,391763,-1
12420,563,2647,1
12421,20,141,-1
12422,563,197299,-1
12423,563,3986,1
12424,20,256,-1
12425,563,365751,-1
12426,20,39515,1
12427,1077,1656244,1
12428,20,229,-1
12429,1077,26653,1
12430,20,123,-1
12431,563,202989,-1
12432,20,36,1
12433,563,128325,-1
12434,20,57,1
12435,563,127467,-1
12436,20,37,1
12437,563,1661,1
12438,20,128,-1
12439,563,127583,-1
12440,20,39010,1
12441,563,168391,-1
12442,20,269,1
12443,1077,781,1
12444,20,570,-1
12445,563,467614,-1
12446,563,2074,1
12447,20,311,-1
12448,563,1447,1
12449,20,164,-1
12450,563,322124,-1
12451,20,39698,1
12452,563,3339987,1
12453,20,143,-1
12454,1480,567091,1
12455,131,51,1
12456,20,151,-1
12457,563,360557,-1
12458,20,51,1
12459,563,250,1
12460,20,87,-1
12461,1106,127933,-1
12462,563,496,1
12463,20,274,-1
12464,563,553606,-1
12465,20,46,1
12466,563,3387099,1
12467,20,154,-1
12468,563,275152,-1
12469,20,154,1
12470,1480,1413117,1
12471,131,76,1
12472,20,102,-1
12473,563,327328,-1
12474,20,37188,1
12475,563,130206,-1
12476,20,52,1
12477,1077,854,1
12478,20,113,-1
12479,563,217714,-1
12480,20,38390,1
12481,563,128903,-1
12482,20,61,1
12483,1077,4024,1
12484,20,249,-1
12485,563,184792,-1
12486,20,37933,1
12487,563,131052,-1
12488,20,71,1
12489,1077,1197,1
12490,20,218,-1
12491,563,182168,-1
12492,20,37304,1
12493,563,133193,-1
12494,20,61,1
12495,1077,4650,1
12496,20,175,-1
12497,1077,532,1
12498,20,138,-1
12499,563,173788,1
12500,20,129,-1
12501,563,5168,-1
12502,1077,35176,-1
12503,20,65,1
12504,563,1126,1
12505,20,133,-1
12506,20,1136,1
12507,563,5244,1
12508,20,155,-1
12509,563,496,1
12510,20,170,-1
12511,563,123201,-1
12512,20,46,1
12513,563,170685,-1
12514,20,64,1
12515,1106,165239,-1
12516,20,41,1
12517,563,1831,1
12518,20,150,-1
12519,563,66,1
12520,20,86,-1
12521,1480,183641,1
12522,131,102,1
12523,20,110,-1
12524,563,70135,-1
12525,20,38537,1
12526,563,99941,1
12527,20,166,-1
12528,563,68250,-1
12529,20,51,1
12530,563,472,1
12531,20,130,-1
12532,1440,127327,-1
12533,685,56,-1
12534,20,18,1
12535,563,162295,-1
12536,563,12574,1
12537,20,171,-1
12538,1358,80724,-1
12539,1358,35833,-1
12540,20,60,1
12541,1358,973,-1
12542,748,11463,-1
12543,20,46,1
12544,563,5562,1
12545,20,169,-1
12546,1077,252,1
12547,20,89,-1
12548,563,122210,-1
12549,563,2471,1
12550,20,136,-1
12551,563,20661,1
12552,20,178,-1
12553,563,107821,-1
12554,20,39397,1
12555,563,135915,-1
12556,20,66,1
12557,563,2259,1
12558,20,123,-1
12559,563,228748,-1
12560,20,36362,1
12561,563,62536,1
12562,20,193,-1
12563,1358,16513,-1
12564,20,41,1
12565,1480,1887,1
12566,131,55,1
12567,20,83,-1
12568,825,47469,-1
12569,563,1083,1
12570,20,95,-1
12571,1077,29350,1
12572,20,140,-1
12573,1077,2213,1
12574,20,124,-1
12575,563,151086,-1
12576,20,39144,1
12577,563,88141,-1
12578,1440,6396,-1
12579,20,25,1
12580,1276,46,-1
12581,1106,34368,-1
12582,20,71,1
12583,20,2946,1
12584,971,91207,-1
12585,20,85,1
12586,563,1428,1
12587,20,151,-1
12588,1077,19426,1
12589,20,153,-1
12590,563,97546,-1
12591,20,45,1
12592,563,8896,1
12593,20,168,-1
12594,563,120289,-1
12595,20,36589,1
12596,563,89651,-1
12597,1358,6407,-1
12598,20,64,1
12599,1358,17449,-1
12600,1106,15589,-1
12601,20,81,1
12602,563,1944,1
12603,20,118,-1
12604,20,20172,1
12605,1000,79263,-1
12606,20,50,1
12607,563,1475,1
12608,20,135,-1
12609,563,123692,-1
12610,20,71,1
12611,563,135576,-1
12612,563,4898,1
12613,20,142,-1
12614,563,388675,-1
12615,563,6576,1
12616,20,139,-1
12617,563,395876,-1
12618,20,38957,1
12619,563,1217447,1
12620,20,312,-1
12621,563,44751,1
12622,20,219,-1
12623,563,225800,-1
12624,20,40038,1
12625,1077,1690526,1
12626,20,226,-1
12627,1480,192123,1
12628,131,42,1
12629,20,128,-1
12630,563,317199,-1
12631,20,154,1
12632,563,128381,-1
12633,20,64,1
12634,563,129765,-1
12635,20,71,1
12636,563,4543,1
12637,20,487,-1
12638,563,261726,-1
12639,1077,910,1
12640,20,373,-1
12641,1480,113159,1
12642,131,110,1
12643,20,62,-1
12644,563,262675,-1
12645,20,38773,1
12646,1077,63784,-1
12647,20,132,1
12648,563,2547,1
12649,20,355,-1
12650,1077,9546,1
12651,20,164,-1
12652,1480,472741,1
12653,131,101,1
12654,20,90,-1
12655,563,60086,-1
12656,20,53,1
12657,563,128272,-1
12658,20,37,1
12659,563,976,1
12660,20,98,-1
12661,1077,2813,1
12662,20,144,-1
12663,563,691158,-1
12664,20,37755,1
12665,563,79072,1
12666,20,293,-1
12667,563,49287,-1
12668,20,41,1
12669,563,943,1
12670,20,128,-1
12671,1480,5732,1
12672,131,180,1
12673,20,281,-1
12674,563,344331,-1
12675,1440,576,-1
12676,20,32,1
12677,1276,41,-1
12678,20,39206,1
12679,971,98863,-1
12680,20,110,1
12681,563,2267,1
12682,20,172,-1
12683,1077,22142,1
12684,20,130,-1
12685,563,624848,1
12686,20,151,-1
12687,563,26388,-1
12688,1440,15406,-1
12689,20,37,1
12690,1276,37,-1
12691,20,36763,1
12692,971,91130,-1
12693,20,52,1
12694,1077,343,1
12695,20,154,-1
12696,563,5540,1
12697,20,209,-1
12698,563,123507,-1
12699,20,38774,1
12700,1077,1750782,-1
12701,20,73,1
12702,563,6909347,1
12703,20,152,-1
12704,563,155058,-1
12705,20,39,1
12706,563,164918,-1
12707,20,51,1
12708,1480,87531,1
12709,131,108,1
12710,20,82,-1
12711,563,381427,-1
12712,20,154,1
12713,563,1602036,1
12714,20,345,-1
12715,563,394361,-1
12716,563,239,1
12717,20,108,-1
12718,563,215955,1
12719,20,360,-1
12720,563,169656,-1
12721,20,54,1
12722,1077,4032928,1
12723,20,156,-1
12724,563,261713,-1
12725,20,132,1
12726,563,128635,-1
12727,20,39,1
12728,1077,4773529,-1
12729,20,140,1
12730,1077,8428298,1
12731,20,198,-1
12732,1480,132,1
12733,131,118,1
12734,20,43,-1
12735,563,266530,-1
12736,20,39572,1
12737,563,115724,-1
12738,20,51,1
12739,563,9531,-1
12740,20,39,1
12741,563,3242274,-1
12742,20,52,1
12743,563,1328001,1
12744,20,525,-1
12745,563,331092,-1
12746,20,64,1
12747,563,9131266,-1
12748,20,36,1
12749,1077,1927592,1
12750,20,164,-1
12751,563,236611,-1
12752,20,53,1
12753,563,128152,-1
12754,20,40,1
12755,563,243525,1
12756,20,126,-1
12757,563,186523,-1
12758,20,33,1
12759,1480,3232154,1
12760,131,226,1
12761,20,116,-1
12762,563,424220,-1
12763,20,157,1
12764,563,1577832,1
12765,20,188,-1
12766,563,219429,-1
12767,20,88,1
12768,563,2066054,-1
12769,20,95,1
12770,563,2716459,1
12771,20,458,-1
12772,563,269093,-1
12773,20,97,1
12774,563,577455,-1
12775,20,36,1
12776,563,153426,1
12777,20,145,-1
12778,563,236007,-1
12779,20,51,1
12780,563,765053,1
12781,20,156,-1
12782,563,243367,-1
12783,20,61,1
12784,1480,4010113,1
12785,131,138,1
12786,20,185,-1
12787,563,602025,-1
12788,20,57,1
12789,1440,13590,-1
12790,20,87,1
12791,171,28,-1
12792,20,20,1
12793,563,3382733,1
12794,20,164,-1
12795,563,242924,-1
12796,20,72,1
12797,563,2758217,1
12798,20,162,-1
12799,1480,163604,1
12800,131,37,1
12801,20,201,-1
12802,563,31586,-1
12803,20,34,1
12804,1077,128092,-1
12805,20,54,1
12806,563,340909,-1
12807,20,52,1
12808,563,3238014,-1
12809,20,97,1
12810,563,1100012,1
12811,20,330,-1
12812,563,255467,-1
12813,20,233,1
12814,563,7366856,-1
12815,20,51,1
12816,1077,8043036,1
12817,20,184,-1
12818,1480,73,1
12819,131,26,1
12820,20,53,-1
12821,563,194539,-1
12822,20,104,1
12823,563,127687,-1
12824,20,63,1
12825,563,95304,-1
12826,20,172,1
12827,563,1582180,1
12828,20,153,-1
12829,563,326833,-1
12830,20,51,1
12831,1077,1359670,-1
12832,20,151,1
12833,563,9458619,-1
12834,20,137,1
12835,563,853439,1
12836,20,166,-1
12837,563,188515,-1
12838,20,49,1
12839,1077,838226,1
12840,20,771,-1
12841,563,251132,-1
12842,20,195,1
12843,563,4721153,1
12844,20,118,-1
12845,1077,219610,-1
12846,20,51,1
12847,1480,198744,1
12848,131,91,1
12849,20,97,-1
12850,563,408288,-1
12851,20,58,1
12852,563,789343,-1
12853,20,63,1
12854,563,3382169,1
12855,20,149,-1
12856,563,249619,-1
12857,20,58,1
12858,563,751865,1
12859,20,268,-1
12860,563,230503,-1
12861,20,112,1
12862,563,772716,1
12863,20,388,-1
12864,1077,250812,-1
12865,20,155,1
12866,563,2462474,-1
12867,20,139,1
12868,563,5284525,1
12869,20,218,-1
12870,1077,177423,-1
12871,20,36,1
12872,563,3142030,-1
12873,20,133,1
12874,1480,1464976,1
12875,131,35,1
12876,20,122,-1
12877,563,367321,-1
12878,20,154,1
12879,1106,129114,-1
12880,20,54,1
12881,563,2924,1
12882,20,411,-1
12883,563,269289,-1
12884,1077,309,1
12885,20,123,-1
12886,1480,283257,1
